Event,Time,Value
batch_nbr_edges_total,148629.221234708,618
batch_nbr_seed_nodes,148629.221240291,30
start_batch_processing,148629.221241791,1
batch_train_loss,148629.221816791,1.7328358888626099
end_batch_processing,148629.222355416,1
epoch_end,148629.22236125,1
start_validation_accuracy,148629.222362583,1
validation_accuracy,148629.2267755,0.3160000095701181
validation_loss,148629.22677925,1.8051329851150513
end_validation_accuracy,148629.226781458,1
start_saving_weights,148629.226783666,1
end_saving_weights,148629.226786041,1
epoch_start,148629.226789791,1
start_batch_fetch,148629.226818291,1
end_batch_fetch,148629.227074208,1
batch_nbr_nodes_total,148629.227078083,295
batch_nbr_edges_total,148629.227080666,469
batch_nbr_seed_nodes,148629.22708375,30
start_batch_processing,148629.227085125,1
batch_train_loss,148629.227549958,1.6772311925888062
end_batch_processing,148629.228043375,1
start_batch_fetch,148629.228045208,1
end_batch_fetch,148629.228489958,1
batch_nbr_nodes_total,148629.228503583,395
batch_nbr_edges_total,148629.228506625,607
batch_nbr_seed_nodes,148629.228510208,30
start_batch_processing,148629.228515791,1
batch_train_loss,148629.229454833,1.6414449214935303
end_batch_processing,148629.230210833,1
start_batch_fetch,148629.230212875,1
end_batch_fetch,148629.230596666,1
batch_nbr_nodes_total,148629.230605958,345
batch_nbr_edges_total,148629.230608875,577
batch_nbr_seed_nodes,148629.230612416,30
start_batch_processing,148629.230613916,1
batch_train_loss,148629.231319,1.4812848567962646
end_batch_processing,148629.231916333,1
start_batch_fetch,148629.231918208,1
end_batch_fetch,148629.232289166,1
batch_nbr_nodes_total,148629.232299041,366
batch_nbr_edges_total,148629.232302,626
batch_nbr_seed_nodes,148629.2323055,30
start_batch_processing,148629.232306625,1
batch_train_loss,148629.233002041,1.695413589477539
end_batch_processing,148629.233565458,1
epoch_end,148629.233571833,1
start_validation_accuracy,148629.23357325,1
validation_accuracy,148629.23778825,0.31800000944754997
validation_loss,148629.237792416,1.7820618152618408
end_validation_accuracy,148629.237794833,1
start_saving_weights,148629.237796958,1
end_saving_weights,148629.237799333,1
epoch_start,148629.237802875,1
start_batch_fetch,148629.237835625,1
end_batch_fetch,148629.238133583,1
batch_nbr_nodes_total,148629.238137416,297
batch_nbr_edges_total,148629.238139833,469
batch_nbr_seed_nodes,148629.238142916,30
start_batch_processing,148629.238144416,1
batch_train_loss,148629.238685958,1.6362932920455933
end_batch_processing,148629.239509083,1
start_batch_fetch,148629.239510958,1
end_batch_fetch,148629.239798583,1
batch_nbr_nodes_total,148629.239801666,398
batch_nbr_edges_total,148629.239804041,614
batch_nbr_seed_nodes,148629.239809375,30
start_batch_processing,148629.239810666,1
batch_train_loss,148629.240418166,1.615370273590088
end_batch_processing,148629.241153791,1
start_batch_fetch,148629.241157875,1
end_batch_fetch,148629.241484625,1
batch_nbr_nodes_total,148629.241488041,352
batch_nbr_edges_total,148629.241490541,576
batch_nbr_seed_nodes,148629.241493958,30
start_batch_processing,148629.241495166,1
batch_train_loss,148629.241983291,1.4227617979049683
end_batch_processing,148629.242443458,1
start_batch_fetch,148629.24244525,1
end_batch_fetch,148629.242704541,1
batch_nbr_nodes_total,148629.242707791,371
batch_nbr_edges_total,148629.242710125,630
batch_nbr_seed_nodes,148629.24271325,30
start_batch_processing,148629.242714583,1
batch_train_loss,148629.243196125,1.6617196798324585
end_batch_processing,148629.243669916,1
epoch_end,148629.243674875,1
start_validation_accuracy,148629.243676375,1
validation_accuracy,148629.248549708,0.3240000098775767
validation_loss,148629.248553125,1.7602097988128662
end_validation_accuracy,148629.248555333,1
start_saving_weights,148629.24855725,1
end_saving_weights,148629.248561416,1
epoch_start,148629.248565041,1
start_batch_fetch,148629.248598208,1
end_batch_fetch,148629.248997458,1
batch_nbr_nodes_total,148629.249006958,293
batch_nbr_edges_total,148629.249010083,469
batch_nbr_seed_nodes,148629.249018791,30
start_batch_processing,148629.249020125,1
batch_train_loss,148629.249580625,1.612699270248413
end_batch_processing,148629.250037166,1
start_batch_fetch,148629.250038875,1
end_batch_fetch,148629.250294291,1
batch_nbr_nodes_total,148629.2502975,388
batch_nbr_edges_total,148629.250300083,607
batch_nbr_seed_nodes,148629.250303083,30
start_batch_processing,148629.250304375,1
batch_train_loss,148629.250803208,1.5671626329421997
end_batch_processing,148629.251264666,1
start_batch_fetch,148629.251266333,1
end_batch_fetch,148629.251507625,1
batch_nbr_nodes_total,148629.251511041,342
batch_nbr_edges_total,148629.251513708,572
batch_nbr_seed_nodes,148629.251517,30
start_batch_processing,148629.251518208,1
batch_train_loss,148629.251996875,1.3734545707702637
end_batch_processing,148629.252892041,1
start_batch_fetch,148629.252893625,1
end_batch_fetch,148629.253310916,1
batch_nbr_nodes_total,148629.253318083,379
batch_nbr_edges_total,148629.253321041,629
batch_nbr_seed_nodes,148629.253327958,30
start_batch_processing,148629.25333125,1
batch_train_loss,148629.254177958,1.6151055097579956
end_batch_processing,148629.254828666,1
epoch_end,148629.254837541,1
start_validation_accuracy,148629.254839,1
validation_accuracy,148629.259343791,0.3460000105599155
validation_loss,148629.259346541,1.7392356395721436
end_validation_accuracy,148629.259348166,1
start_saving_weights,148629.259349666,1
end_saving_weights,148629.259351416,1
epoch_start,148629.259354375,1
start_batch_fetch,148629.259383041,1
end_batch_fetch,148629.259873583,1
batch_nbr_nodes_total,148629.259886208,296
batch_nbr_edges_total,148629.259888916,469
batch_nbr_seed_nodes,148629.259892375,30
start_batch_processing,148629.259893666,1
batch_train_loss,148629.260785041,1.5601450204849243
end_batch_processing,148629.26142225,1
start_batch_fetch,148629.26142375,1
end_batch_fetch,148629.261727375,1
batch_nbr_nodes_total,148629.261731125,388
batch_nbr_edges_total,148629.261737458,610
batch_nbr_seed_nodes,148629.261740541,30
start_batch_processing,148629.261741625,1
batch_train_loss,148629.262379208,1.532067060470581
end_batch_processing,148629.263095625,1
start_batch_fetch,148629.263097166,1
end_batch_fetch,148629.263451791,1
batch_nbr_nodes_total,148629.263463166,343
batch_nbr_edges_total,148629.263466,570
batch_nbr_seed_nodes,148629.263469375,30
start_batch_processing,148629.26347075,1
batch_train_loss,148629.264215583,1.299012303352356
end_batch_processing,148629.26479475,1
start_batch_fetch,148629.264796666,1
end_batch_fetch,148629.265112583,1
batch_nbr_nodes_total,148629.26511625,380
batch_nbr_edges_total,148629.265118666,616
batch_nbr_seed_nodes,148629.265121916,30
start_batch_processing,148629.265123208,1
batch_train_loss,148629.265625125,1.568765640258789
end_batch_processing,148629.266064458,1
epoch_end,148629.266069791,1
start_validation_accuracy,148629.2660715,1
validation_accuracy,148629.270281166,0.35000001074990533
validation_loss,148629.270284458,1.7191214561462402
end_validation_accuracy,148629.270286583,1
start_saving_weights,148629.270288416,1
end_saving_weights,148629.270290583,1
epoch_start,148629.270295541,1
start_batch_fetch,148629.270332166,1
end_batch_fetch,148629.270636333,1
batch_nbr_nodes_total,148629.270643291,297
batch_nbr_edges_total,148629.270646291,469
batch_nbr_seed_nodes,148629.270649791,30
start_batch_processing,148629.270651166,1
batch_train_loss,148629.271176416,1.5293190479278564
end_batch_processing,148629.271988541,1
start_batch_fetch,148629.271992708,1
end_batch_fetch,148629.272448708,1
batch_nbr_nodes_total,148629.272458041,386
batch_nbr_edges_total,148629.272460833,608
batch_nbr_seed_nodes,148629.272464416,30
start_batch_processing,148629.27252625,1
batch_train_loss,148629.273288333,1.5024908781051636
end_batch_processing,148629.273768541,1
start_batch_fetch,148629.273770291,1
end_batch_fetch,148629.274025625,1
batch_nbr_nodes_total,148629.274029041,347
batch_nbr_edges_total,148629.2740315,576
batch_nbr_seed_nodes,148629.274034791,30
start_batch_processing,148629.274036125,1
batch_train_loss,148629.274541208,1.2442914247512817
end_batch_processing,148629.27500525,1
start_batch_fetch,148629.275007,1
end_batch_fetch,148629.275240375,1
batch_nbr_nodes_total,148629.275243541,379
batch_nbr_edges_total,148629.275245916,620
batch_nbr_seed_nodes,148629.275249166,30
start_batch_processing,148629.275250375,1
batch_train_loss,148629.275769708,1.5271663665771484
end_batch_processing,148629.276381666,1
epoch_end,148629.276402541,1
start_validation_accuracy,148629.276403958,1
validation_accuracy,148629.281130791,0.3640000112698276
validation_loss,148629.281133458,1.6963458061218262
end_validation_accuracy,148629.281135041,1
start_saving_weights,148629.281136625,1
end_saving_weights,148629.281139,1
epoch_start,148629.281141875,1
start_batch_fetch,148629.281168916,1
end_batch_fetch,148629.281442208,1
batch_nbr_nodes_total,148629.281446166,293
batch_nbr_edges_total,148629.281448541,469
batch_nbr_seed_nodes,148629.2814515,30
start_batch_processing,148629.281452666,1
batch_train_loss,148629.281943625,1.481475591659546
end_batch_processing,148629.282432291,1
start_batch_fetch,148629.282433916,1
end_batch_fetch,148629.282680541,1
batch_nbr_nodes_total,148629.28268375,405
batch_nbr_edges_total,148629.28268625,613
batch_nbr_seed_nodes,148629.282689416,30
start_batch_processing,148629.282690583,1
batch_train_loss,148629.283189833,1.471583604812622
end_batch_processing,148629.28407275,1
start_batch_fetch,148629.284074541,1
end_batch_fetch,148629.284362166,1
batch_nbr_nodes_total,148629.284369166,352
batch_nbr_edges_total,148629.284371333,572
batch_nbr_seed_nodes,148629.284374666,30
start_batch_processing,148629.284375791,1
batch_train_loss,148629.284960416,1.2032837867736816
end_batch_processing,148629.285617541,1
start_batch_fetch,148629.285620375,1
end_batch_fetch,148629.28607125,1
