         71916991 function calls (71843587 primitive calls) in 312.836 seconds

   Ordered by: cumulative time
   List reduced from 697 to 150 due to restriction <150>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       64    0.041    0.001    0.221    0.003 {built-in method posix.listdir}
     4609    0.009    0.000    0.211    0.000 _ops.py:1147(__call__)
     4609    0.017    0.000    0.208    0.000 _ops.py:1035(_must_dispatch_in_python)
   190197    0.110    0.000    0.205    0.000 {built-in method builtins.getattr}
     3073    0.010    0.000    0.204    0.000 _bolt_socket.py:399(_wait_for_write)
     4609    0.202    0.000    0.202    0.000 {built-in method torch._ops.profiler._record_function_enter_new}
    18437    0.026    0.000    0.201    0.000 inspect.py:427(iscoroutinefunction)
     3072    0.009    0.000    0.195    0.000 feature_store.py:73(is_fully_specified)
     1536    0.009    0.000    0.194    0.000 data.py:358(to)
     4609    0.016    0.000    0.191    0.000 _pytree.py:1410(tree_any)
     9219    0.053    0.000    0.190    0.000 _conf.py:278(__update)
     3073    0.024    0.000    0.189    0.000 _bolt6.py:370(pull)


